1556891066.000000, 1556891066.000000, 1556891066.000000
32.000000, 32.000000, 32.000000
47,43,-10
48,43,-9
50,44,-8
50,42,-10
46,44,-9
49,38,-6
49,35,-7
48,33,-5
49,29,-4
49,31,-4
48,34,-5
49,39,-6
48,41,-7
52,42,-8
52,42,-9
48,44,-9
47,43,-8
51,39,-6
50,39,-7
48,40,-5
47,40,-4
44,39,-7
45,35,-11
44,38,-11
53,42,-12
48,44,-8
49,42,-8
48,39,-7
48,38,-9
47,38,-9
47,39,-9
45,40,-8
49,42,-4
47,40,-7
47,41,-9
49,41,-6
47,43,-9
46,42,-9
47,40,-6
47,41,-7
47,41,-7
47,42,-5
47,41,-5
46,40,-7
48,39,-8
48,41,-7
48,43,-9
47,41,-10
48,39,-9
48,40,-9
48,40,-9
48,39,-7
48,39,-8
48,38,-9
49,37,-10
48,39,-8
48,39,-9
48,39,-11
49,39,-9
49,39,-9
47,41,-8
50,38,-8
48,38,-8
46,42,-8
48,38,-10
48,40,-9
47,41,-8
46,41,-9
47,43,-8
47,43,-5
47,42,-6
47,42,-6
47,42,-6
47,42,-7
47,41,-9
46,43,-10
47,39,-6
46,38,-9
46,40,-8
47,38,-8
45,42,-8
47,44,-6
47,42,-7
47,39,-7
47,43,-7
48,41,-7
47,44,-5
48,42,-7
48,41,-8
48,41,-7
47,40,-6
48,40,-8
47,42,-6
49,42,-5
48,41,-7
49,40,-7
49,40,-8
50,42,-7
49,39,-7
47,37,-10
45,36,-10
44,35,-11
55,30,-14
52,41,-9
48,43,-3
48,42,-8
47,39,-6
48,40,-5
48,41,-6
48,43,-6
48,42,-5
48,41,-5
48,40,-6
47,40,-4
49,39,-2
50,41,-1
46,41,-5
48,37,-6
48,40,-6
47,41,-3
48,40,-4
48,41,-3
47,40,-3
48,40,-6
47,43,-3
47,44,-2
48,42,-5
48,40,-5
47,42,-2
48,39,-2
48,40,-2
48,40,-1
48,41,-3
48,41,-5
47,41,-4
47,43,-5
46,43,-2
48,42,-3
47,40,-4
47,40,-5
46,41,-9
48,42,-5
47,42,-5
48,40,-3
48,43,-5
48,42,-9
47,42,-7
47,43,-5
48,41,-6
47,39,-3
46,40,-6
46,39,-5
49,38,1
49,41,1
48,42,-3
46,41,-7
47,41,-9
45,43,-13
46,43,-9
46,41,-8
45,42,-13
46,44,-8
46,43,-7
47,42,-10
46,42,-10
47,40,-10
45,43,-12
46,42,-10
46,41,-8
47,42,-10
48,42,-10
47,42,-9
46,41,-11
46,40,-11
47,41,-8
48,39,-9
46,40,-10
48,40,-10
48,41,-9
47,37,-10
48,40,-11
48,40,-8
47,40,-11
47,39,-12
47,39,-12
48,40,-11
48,39,-11
48,39,-11
48,38,-10
48,38,-12
47,38,-12
48,38,-10
49,38,-11
49,40,-10
49,39,-10
48,38,-11
49,39,-11
50,39,-11
50,42,-12
54,47,-14
52,48,-13
53,47,-13
52,44,-10
49,35,-6
54,25,-3
51,18,-1
53,17,2
58,15,4
56,10,8
56,9,11
58,2,16
55,0,21
57,-3,23
56,-7,25
55,-9,26
53,-13,27
53,-16,25
53,-19,25
51,-22,25
51,-26,24
48,-26,23
47,-31,23
49,-34,24
46,-34,26
45,-36,28
43,-37,26
43,-37,26
43,-38,26
43,-39,26
42,-38,26
43,-38,26
43,-38,25
43,-37,25
44,-37,25
44,-36,24
44,-36,25
44,-36,25
44,-36,25
44,-36,25
44,-37,25
44,-37,25
44,-37,25
43,-37,25
44,-37,25
44,-37,25
44,-37,24
44,-37,25
43,-37,25
43,-37,25
43,-37,24
43,-37,25
44,-37,25
44,-37,25
43,-37,24
43,-37,25
43,-37,24
43,-37,24
43,-37,25
44,-37,25
44,-37,25
44,-37,25
44,-37,25
44,-37,25
44,-37,24
44,-37,24
43,-37,25
44,-37,24
44,-37,24
44,-37,24
43,-37,24
43,-37,24
44,-37,24
44,-37,24
43,-37,24
43,-37,24
44,-37,24
43,-37,24
44,-37,24
44,-37,24
44,-37,25
44,-37,25
44,-37,24
44,-37,24
43,-37,24
44,-38,24
43,-37,25
44,-37,25
44,-37,24
44,-37,24
44,-37,24
44,-37,24
43,-37,24
44,-37,23
44,-37,24
43,-37,24
44,-37,24
44,-37,24
44,-38,24
43,-38,24
44,-38,24
43,-38,24
44,-38,24
43,-38,24
43,-38,24
43,-38,24
44,-37,24
44,-37,24
44,-37,24
43,-38,24
43,-38,24
43,-38,23
44,-38,24
43,-38,24
43,-38,24
43,-38,24
43,-38,24
43,-38,24
44,-37,24
44,-37,24
44,-37,24
44,-38,24
43,-38,24
43,-38,24
43,-38,24
44,-38,24
44,-38,24
44,-38,24
43,-37,24
43,-38,24
43,-38,23
44,-38,23
44,-37,24
43,-36,23
44,-37,23
45,-37,23
44,-37,24
44,-38,25
44,-38,24
43,-40,24
42,-40,23
42,-39,22
43,-38,23
44,-37,23
45,-36,24
45,-36,24
44,-36,24
43,-38,23
42,-39,23
43,-39,22
43,-38,23
44,-38,24
44,-37,25
44,-37,24
44,-37,24
44,-37,23
44,-37,23
44,-38,23
43,-38,24
44,-38,24
43,-38,24
43,-38,23
43,-38,23
44,-38,23
