-63,115,10
-48,56,3
-39,51,7
-41,58,7
-40,69,5
-43,71,2
-40,75,8
-39,64,14
-40,62,9
-54,33,-3
-56,32,-1
-56,22,3
-79,28,7
-82,39,12
-79,29,-8
-49,24,-1
-41,22,-11
-14,28,-7
-16,33,-19
16,51,-6
-19,72,-27
-14,77,-24
10,77,-3
22,81,2
2,78,-13
-4,72,-6
14,64,5
4,68,0
2,66,-1
-1,63,4
1,61,5
2,57,6
5,55,8
4,54,9
6,55,9
6,57,9
8,63,7
13,58,9
8,60,9
6,70,6
8,76,6
8,76,6
3,69,1
2,65,0
-4,64,11
0,62,13
-3,60,6
-8,57,10
-9,58,8
-13,56,2
-12,58,2
-14,59,4
-23,57,2
-24,59,7
-23,56,10
-27,54,9
-36,53,13
-37,52,15
-39,44,19
-48,39,20
-53,40,18
-52,34,19
-57,45,13
-64,45,1
-52,40,-3
-62,53,-13
-63,49,-16
-61,39,-20
-55,41,-15
-55,40,-5
-40,28,-19
-59,27,-23
-26,46,-5
-31,46,-7
-31,40,0
-60,20,-15
-70,5,-34
-74,11,-35
-75,4,-23
-73,12,-13
-65,12,-18
-44,22,-15
-47,18,-22
-55,36,-11
-58,36,-15
-50,34,-15
-56,32,-24
-55,33,-20
-53,35,-21
-54,41,-24
-44,44,-17
-44,45,-16
-42,44,-15
-40,49,-11
-41,53,-17
-57,62,-12
-60,66,-14
-58,65,-16
-41,56,-12
-37,48,-13
-37,45,-10
-47,45,-6
-51,42,-8
-49,40,-10
-48,42,-6
-50,43,-7
-47,46,-7
-43,46,-6
-48,47,-8
-53,44,-14
-48,42,-12
-47,42,-11
-48,41,-15
-43,40,-16
-48,43,-14
-54,44,-10
-54,44,-8
-45,42,-6
-44,41,-6
-45,42,-8
-46,45,-10
-47,45,-11
-47,46,-11
-47,46,-10
-45,45,-9
-46,46,-8
-45,47,-6
-46,47,-7
-44,45,-6
-45,44,-7
-44,43,-7
-47,44,-7
-45,44,-8
-44,46,-7
-40,49,-7
-43,50,-6
-38,52,-3
-42,55,-3
-48,55,-6
-72,54,-24
-70,50,-58
-51,46,-57
-16,58,15
-36,59,43
-45,38,46
-15,-4,12
-20,7,17
-3,37,42
-26,58,37
-40,72,39
-39,64,33
-54,55,19
-23,51,30
-23,46,25
-40,48,23
-22,50,49
-37,38,38
-55,40,24
-30,36,36
-21,38,40
-26,43,38
-36,51,28
-14,60,54
-11,65,42
-24,49,12
-16,39,10
-21,37,-3
-34,33,-43
-44,32,-52
-58,39,-35
-67,55,-20
-73,60,-25
-52,46,-17
-45,39,-12
-40,39,-11
-36,34,-7
-50,30,-7
-50,29,-6
-35,26,2
-36,24,-8
-44,34,-18
-61,63,-16
-58,70,-2
-42,60,27
-37,39,-18
-59,40,-32
-1,50,32
-28,53,5
-40,69,3
-25,83,-3
-30,74,-26
-40,74,-25
-25,70,-18
-28,65,-20
-21,71,-11
-30,61,-17
-22,66,-3
-16,76,6
-16,66,14
-18,63,12
-14,66,16
-6,66,18
-10,65,18
-19,60,17
-12,62,16
-13,64,18
-7,67,14
-19,66,5
-14,69,12
-33,66,-8
-31,66,-14
-38,72,1
-5,69,10
-19,66,-7
-48,79,0
-3,83,14
-22,81,9
-57,87,6
-37,93,23
-58,80,6
-49,70,23
-24,60,29
-37,30,19
-51,16,2
-42,12,3
-44,-3,-17
-49,-1,-8
-36,-2,-12
-45,-5,-13
-47,-4,-17
-38,1,-22
-39,-4,-26
-33,-4,-23
-44,-3,-23
-41,10,-4
-48,15,-6
-62,29,-4
-70,42,-8
-76,42,-13
-67,50,-5
-77,46,-11
-70,40,-7
-65,31,-23
-69,26,-24
-68,38,-8
-66,39,2
-63,29,-7
-50,17,-3
-51,10,-16
-50,8,-17
-50,8,-11
-50,25,16
-58,40,30
-59,35,5
-65,50,6
-54,42,10
-42,34,13
-47,31,10
-53,32,3
-57,28,-3
-55,30,-2
-53,31,-1
-49,35,5
-47,36,9
-40,38,19
-57,54,21
-49,56,25
-47,51,12
-61,57,3
-56,71,17
-49,50,12
-45,44,10
-47,35,5
-39,20,1
-41,16,0
-47,17,-11
-47,23,-11
-43,25,-5
-47,30,-11
-48,35,-7
-35,38,11
-57,49,10
-54,68,14
-45,74,16
-58,64,-4
-50,79,-6
-48,89,-2
-40,67,6
-36,64,7
-17,47,14
-44,17,9
-40,7,9
-37,7,29
