1556618502.000000, IBI
254.464773,0.640654
255.199182,0.734409
255.996093,0.796911
256.793005,0.796911
257.558665,0.765660
258.339951,0.781286
259.074359,0.734409
259.840019,0.765660
260.543176,0.703157
286.153724,0.671906
286.794378,0.640654
287.435032,0.640654
288.153815,0.718783
303.029496,0.656280
303.717028,0.687531
304.373308,0.656280
305.029588,0.656280
305.732745,0.703157
306.467154,0.734409
307.154685,0.687531
307.873468,0.718783
308.576625,0.703157
309.279782,0.703157
309.982939,0.703157
316.436360,0.734409
317.155143,0.718783
317.858300,0.703157
318.577083,0.718783
319.295866,0.718783
319.983397,0.687531
320.655303,0.671906
321.327209,0.671906
322.030366,0.703157
322.717897,0.687531
323.389803,0.671906
324.233592,0.843789
327.530618,0.671906
328.186898,0.656280
328.843178,0.656280
329.468206,0.625029
330.155738,0.687531
330.812018,0.656280
331.562052,0.750034
332.202707,0.640654
336.968550,0.625029
337.609204,0.640654
345.406436,0.671906
346.172096,0.765660
346.937756,0.765660
347.594036,0.656280
352.266125,0.703157
353.000534,0.734409
353.703691,0.703157
354.453725,0.750034
355.203759,0.750034
355.922542,0.718783
356.781957,0.859414
382.517510,0.703157
383.205041,0.687531
383.892573,0.687531
384.517601,0.625029
385.236384,0.718783
385.955167,0.718783
386.611447,0.656280
387.361481,0.750034
388.049013,0.687531
388.767796,0.718783
389.424076,0.656280
390.189736,0.765660
390.939770,0.750034
391.549173,0.609403
392.221079,0.671906
392.877359,0.656280
393.564890,0.687531
394.299299,0.734409
394.939953,0.640654
395.627485,0.687531
396.315016,0.687531
397.018173,0.703157
397.658828,0.640654
398.299482,0.640654
398.924511,0.625029
399.565165,0.640654
400.205819,0.640654
400.862099,0.656280
401.580882,0.718783
402.299665,0.718783
403.018448,0.718783
403.737231,0.718783
404.471640,0.734409
405.252925,0.781286
408.440571,0.609403
409.096851,0.656280
417.800375,0.750034
418.472281,0.671906
419.112935,0.640654
419.831718,0.718783
420.487998,0.656280
421.144278,0.656280
421.738055,0.593777
482.365830,0.609403
482.990859,0.625029
483.647139,0.656280
484.287793,0.640654
484.928448,0.640654
485.584728,0.656280
486.225382,0.640654
486.897288,0.671906
487.553568,0.656280
488.209848,0.656280
488.834877,0.625029
489.475531,0.640654
490.131811,0.656280
490.819342,0.687531
491.506874,0.687531
492.210031,0.703157
492.928814,0.718783
493.631971,0.703157
494.350754,0.718783
495.022660,0.671906
495.694566,0.671906
496.335220,0.640654
496.897746,0.562526
497.569651,0.671906
498.257183,0.687531
498.960340,0.703157
499.663497,0.703157
500.351029,0.687531
501.054186,0.703157
501.757343,0.703157
505.007492,0.578151
505.648146,0.640654
506.304426,0.656280
506.960706,0.656280
507.616986,0.656280
565.119618,0.812537
565.791524,0.671906
817.131154,0.703157
817.849937,0.718783
818.521843,0.671906
838.366501,0.593777
838.897775,0.531274
839.522804,0.625029
839.975950,0.453146
866.945934,0.656280
1022.749941,1.046923
1328.029540,0.796911
1579.775439,1.031297
1826.411728,0.703157
1862.975902,0.546900
1863.554053,0.578151
1864.085328,0.531274
1864.710356,0.625029
1910.212439,0.500023
1910.790591,0.578151
1911.415619,0.625029
1912.134402,0.718783
1912.837559,0.703157
1913.493839,0.656280
1914.134494,0.640654
1914.697019,0.562526
1915.400177,0.703157
1936.416764,0.718783
1937.119921,0.703157
1937.838704,0.718783
1938.573112,0.734409
1939.338772,0.765660
1939.932549,0.593777
1948.729827,0.687531
1960.714751,0.500023
1961.292902,0.578151
1961.964808,0.671906
1962.589837,0.625029
1963.339871,0.750034
1963.980525,0.640654
1964.636806,0.656280
1965.293086,0.656280
1965.855611,0.562526
1966.433763,0.578151
1999.107133,0.687531
1999.872793,0.765660
2009.373228,0.656280
2010.060760,0.687531
2010.717040,0.656280
2026.983409,0.718783
2031.405487,0.515649
2035.436921,0.625029
2035.983821,0.546900
2036.577599,0.593777
2037.140124,0.562526
2037.655773,0.515649
2038.155796,0.500023
2038.733947,0.578151
2041.249687,0.609403
2085.954859,0.734409
2086.642390,0.687531
2087.392425,0.750034
2093.814594,0.546900
2105.533880,0.609403
2109.924706,0.468771
2110.455980,0.531274
2110.956003,0.500023
2111.518529,0.562526
2112.049803,0.531274
2112.690458,0.640654
2119.284509,0.531274
2119.753281,0.468771
2120.190801,0.437520
2126.019193,0.500023
2126.597344,0.578151
