-26,-6,56
-28,-7,57
-26,-5,59
-37,-4,54
-23,-3,66
-23,-4,57
-31,-5,50
-25,-5,58
-26,-5,59
-26,-4,58
-26,-4,59
