1556692893.000000, IBI
288.497581,0.625029
304.263928,0.531274
376.548487,0.609403
377.251644,0.703157
377.954801,0.703157
378.689210,0.734409
379.361115,0.671906
380.079898,0.718783
380.892436,0.812537
381.751850,0.859414
387.189599,0.812537
388.002136,0.812537
388.814673,0.812537
389.627210,0.812537
390.439748,0.812537
391.205408,0.765660
391.955442,0.750034
392.783605,0.828163
393.564891,0.781286
394.346176,0.781286
395.080585,0.734409
395.830619,0.750034
396.549402,0.718783
397.346314,0.796911
398.065097,0.718783
398.815131,0.750034
399.533914,0.718783
400.346451,0.812537
401.158988,0.812537
402.018403,0.859414
402.752811,0.734409
403.518471,0.765660
404.237254,0.718783
404.956037,0.718783
405.690446,0.734409
406.424854,0.734409
407.174889,0.750034
407.940549,0.765660
408.768712,0.828163
409.581249,0.812537
410.346909,0.765660
411.112569,0.765660
411.862603,0.750034
412.612638,0.750034
413.331420,0.718783
414.018952,0.687531
414.753361,0.734409
415.487769,0.734409
416.190926,0.703157
416.909709,0.718783
417.628492,0.718783
418.347275,0.718783
419.019181,0.671906
419.800467,0.781286
420.519249,0.718783
421.284909,0.765660
422.034944,0.750034
422.816230,0.781286
423.519387,0.703157
424.269421,0.750034
425.003830,0.734409
425.706987,0.703157
426.394518,0.687531
427.082050,0.687531
427.785207,0.703157
448.567408,0.640654
458.192849,0.750034
459.036638,0.843789
459.755420,0.718783
460.427326,0.671906
461.271115,0.843789
462.021149,0.750034
462.630552,0.609403
480.193856,0.703157
480.865762,0.671906
494.038240,0.609403
494.663268,0.625029
495.303923,0.640654
495.928951,0.625029
496.538354,0.609403
497.163383,0.625029
497.819663,0.656280
498.460317,0.640654
499.116597,0.656280
499.804129,0.687531
500.476034,0.671906
506.320052,0.828163
513.054735,0.625029
513.664138,0.609403
514.289167,0.625029
514.929821,0.640654
515.632978,0.703157
516.258007,0.625029
516.898661,0.640654
517.586193,0.687531
518.289350,0.703157
518.992507,0.703157
519.633161,0.640654
520.305067,0.671906
520.976973,0.671906
528.071048,0.671906
528.867959,0.796911
529.461736,0.593777
530.164893,0.703157
543.306120,0.734409
544.149909,0.843789
544.962446,0.812537
545.774983,0.812537
549.540780,0.687531
550.259563,0.718783
550.978346,0.718783
551.712755,0.734409
552.478415,0.765660
553.244075,0.765660
553.978483,0.734409
554.759769,0.781286
555.556681,0.796911
556.369218,0.812537
557.119252,0.750034
557.916164,0.796911
558.666198,0.750034
559.431858,0.765660
560.181892,0.750034
560.978804,0.796911
565.822776,0.750034
566.572810,0.750034
567.338470,0.765660
568.135381,0.796911
568.869790,0.734409
569.635450,0.765660
570.307356,0.671906
570.979262,0.671906
571.713670,0.734409
572.401202,0.687531
573.198113,0.796911
579.370271,0.734409
580.089054,0.718783
580.745334,0.656280
581.417239,0.671906
582.089145,0.671906
582.886057,0.796911
583.682968,0.796911
584.464254,0.781286
585.339294,0.875040
586.183083,0.843789
586.995620,0.812537
587.792531,0.796911
588.573817,0.781286
589.401980,0.828163
590.136389,0.734409
590.886423,0.750034
591.605206,0.718783
592.339614,0.734409
593.089649,0.750034
593.870934,0.781286
594.652220,0.781286
595.402255,0.750034
596.167915,0.765660
596.917949,0.750034
601.980681,0.609403
602.730715,0.750034
603.449498,0.718783
604.230784,0.781286
604.980818,0.750034
605.808981,0.828163
606.590267,0.781286
607.340301,0.750034
608.152838,0.812537
608.840370,0.687531
609.699784,0.859414
610.418567,0.718783
611.199853,0.781286
626.497428,0.859414
627.200585,0.703157
627.950619,0.750034
628.700654,0.750034
629.466314,0.765660
630.122594,0.656280
636.138494,0.781286
636.935405,0.796911
645.701432,0.812537
646.482718,0.781286
647.326506,0.843789
648.123418,0.796911
648.935955,0.812537
649.764118,0.828163
650.592281,0.828163
651.420444,0.828163
652.201729,0.781286
652.967389,0.765660
653.764301,0.796911
654.498709,0.734409
655.264369,0.765660
656.014404,0.750034
656.748812,0.734409
657.483221,0.734409
658.248881,0.765660
659.061418,0.812537
659.858330,0.796911
660.639616,0.781286
661.436527,0.796911
662.170936,0.734409
662.936596,0.765660
663.671004,0.734409
664.405413,0.734409
665.124196,0.718783
665.858604,0.734409
666.593013,0.734409
667.327422,0.734409
668.046205,0.718783
668.780613,0.734409
669.515022,0.734409
670.280682,0.765660
671.046342,0.765660
671.812002,0.765660
672.577662,0.765660
673.327696,0.750034
674.062105,0.734409
674.780888,0.718783
685.031357,0.734409
685.750140,0.718783
686.531426,0.781286
687.281460,0.750034
688.078372,0.796911
688.922160,0.843789
689.625317,0.703157
690.437855,0.812537
691.156637,0.718783
691.984800,0.828163
698.735109,0.750034
699.500769,0.765660
700.250804,0.750034
700.953961,0.703157
701.625867,0.671906
702.313398,0.687531
703.063432,0.750034
703.750964,0.687531
704.469747,0.718783
705.219781,0.750034
705.969815,0.750034
706.735476,0.765660
707.501136,0.765660
708.235544,0.734409
708.969953,0.734409
709.719987,0.750034
710.423144,0.703157
711.126302,0.703157
711.860710,0.734409
712.579493,0.718783
713.392030,0.812537
714.048310,0.656280
714.782719,0.734409
715.423373,0.640654
716.235910,0.812537
717.017196,0.781286
717.704728,0.687531
718.486013,0.781286
719.298551,0.812537
720.017334,0.718783
720.720491,0.703157
721.470525,0.750034
722.173682,0.703157
722.923717,0.750034
723.658125,0.734409
724.392534,0.734409
725.158194,0.765660
725.876977,0.718783
726.673888,0.796911
727.439548,0.765660
728.205208,0.765660
728.970868,0.765660
729.705277,0.734409
730.470937,0.765660
731.252223,0.781286
732.049134,0.796911
732.830420,0.781286
733.611706,0.781286
734.408617,0.796911
735.205529,0.796911
735.986814,0.781286
736.752475,0.765660
737.549386,0.796911
738.299420,0.750034
739.096332,0.796911
739.846366,0.750034
740.612026,0.765660
741.408938,0.796911
742.174598,0.765660
742.955884,0.781286
743.768421,0.812537
744.580958,0.812537
745.299741,0.718783
749.846824,0.750034
750.534355,0.687531
751.268764,0.734409
752.159430,0.890666
752.800084,0.640654
753.471990,0.671906
754.237650,0.765660
754.987684,0.750034
755.706467,0.718783
756.472127,0.765660
757.190910,0.718783
757.925319,0.734409
758.675353,0.750034
759.378510,0.703157
760.159796,0.781286
760.909830,0.750034
761.737993,0.828163
762.488028,0.750034
763.316190,0.828163
764.066225,0.750034
764.847511,0.781286
765.613171,0.765660
766.363205,0.750034
767.081988,0.718783
767.832022,0.750034
768.597682,0.765660
792.645658,0.640654
793.192558,0.546900
796.380204,0.718783
797.098987,0.718783
797.833395,0.734409
798.630307,0.796911
799.458470,0.828163
800.224130,0.765660
801.021041,0.796911
801.802327,0.781286
802.583613,0.781286
803.380524,0.796911
804.114933,0.734409
804.896219,0.781286
805.568125,0.671906
806.286907,0.718783
807.083819,0.796911
807.880730,0.796911
808.615139,0.734409
809.287045,0.671906
810.162085,0.875040
819.568765,0.750034
820.303174,0.734409
821.053208,0.750034
821.943874,0.890666
822.647031,0.703157
823.428317,0.781286
824.240854,0.812537
825.022140,0.781286
825.834677,0.812537
826.569086,0.734409
827.350372,0.781286
828.178535,0.828163
828.912943,0.734409
829.725480,0.812537
830.522392,0.796911
831.366180,0.843789
832.163092,0.796911
833.006881,0.843789
833.788166,0.781286
834.600703,0.812537
835.335112,0.734409
836.147649,0.812537
836.897684,0.750034
837.725847,0.828163
838.460255,0.734409
839.194664,0.734409
839.897821,0.703157
840.554101,0.656280
841.257258,0.703157
842.007293,0.750034
842.772953,0.765660
843.507361,0.734409
844.335524,0.828163
845.116810,0.781286
845.929347,0.812537
846.695007,0.765660
847.554421,0.859414
848.320081,0.765660
849.070116,0.750034
849.851402,0.781286
850.601436,0.750034
851.382722,0.781286
852.117130,0.734409
852.914042,0.796911
853.710953,0.796911
854.476613,0.765660
855.257899,0.781286
856.070436,0.812537
856.976728,0.906291
857.633008,0.656280
858.492422,0.859414
859.195579,0.703157
859.976865,0.781286
860.742525,0.765660
861.461308,0.718783
862.195717,0.734409
862.992628,0.796911
863.727037,0.734409
864.492697,0.765660
865.289608,0.796911
866.070894,0.781286
866.852180,0.781286
867.602214,0.750034
868.352248,0.750034
869.055406,0.703157
869.805440,0.750034
870.555474,0.750034
871.258631,0.703157
871.977414,0.718783
872.711823,0.734409
873.508734,0.796911
874.290020,0.781286
875.008803,0.718783
875.836966,0.828163
876.555749,0.718783
877.290158,0.734409
878.055818,0.765660
878.805852,0.750034
879.524635,0.718783
880.259043,0.734409
880.930949,0.671906
881.680984,0.750034
882.446644,0.765660
883.102924,0.656280
883.884209,0.781286
884.665495,0.781286
885.353027,0.687531
886.165564,0.812537
886.853095,0.687531
887.415621,0.562526
891.337676,0.765660
892.056458,0.718783
892.853370,0.796911
893.650281,0.796911
894.369064,0.718783
895.150350,0.781286
901.822531,0.703157
902.525688,0.703157
903.228845,0.703157
904.010131,0.781286
904.728914,0.718783
912.182380,0.734409
912.901163,0.718783
913.604320,0.703157
914.432483,0.828163
915.229394,0.796911
915.979429,0.750034
916.729463,0.750034
917.526374,0.796911
918.182654,0.656280
918.979566,0.796911
919.698349,0.718783
920.432757,0.734409
921.182792,0.750034
921.901575,0.718783
922.589106,0.687531
923.292263,0.703157
924.042298,0.750034
924.776706,0.734409
925.464238,0.687531
926.229898,0.765660
926.995558,0.765660
927.745592,0.750034
928.511252,0.765660
929.261286,0.750034
930.026947,0.765660
930.730104,0.703157
931.433261,0.703157
932.120792,0.687531
932.777072,0.656280
933.480230,0.703157
934.261515,0.781286
934.949047,0.687531
935.714707,0.765660
936.449116,0.734409
937.183524,0.734409
937.917933,0.734409
938.589839,0.671906
939.308621,0.718783
940.027404,0.718783
940.777439,0.750034
944.293225,0.687531
944.996382,0.703157
945.762042,0.765660
946.433948,0.671906
947.168356,0.734409
947.871513,0.703157
948.684051,0.812537
949.387208,0.703157
950.121616,0.734409
950.871651,0.750034
951.621685,0.750034
952.371719,0.750034
953.043625,0.671906
953.762408,0.718783
954.512442,0.750034
955.231225,0.718783
955.950008,0.718783
956.715668,0.765660
957.481328,0.765660
958.262614,0.781286
959.012648,0.750034
959.747057,0.734409
960.528343,0.781286
961.247126,0.718783
1138.911508,1.046923
1169.647290,0.687531
1170.381699,0.734409
1171.100482,0.718783
1171.866142,0.765660
1172.600550,0.734409
1173.334959,0.734409
1174.022491,0.687531
1174.710022,0.687531
1175.366302,0.656280
1176.006956,0.640654
1176.725739,0.718783
1353.593210,0.703157
1424.283947,0.687531
1425.174612,0.890666
1648.169195,0.781286
1648.997358,0.828163
1649.731766,0.734409
1650.372421,0.640654
1651.075578,0.703157
1651.700607,0.625029
1655.607035,0.593777
1656.216438,0.609403
1656.888344,0.671906
1657.654004,0.765660
1728.813511,0.656280
1729.329160,0.515649
1766.846502,0.734409
1787.097429,0.812537
1787.894341,0.796911
1788.644375,0.750034
1789.394409,0.750034
1790.097567,0.703157
1790.753847,0.656280
1791.410127,0.656280
1792.082032,0.671906
1792.863318,0.781286
1793.707107,0.843789
1794.629024,0.921917
1798.488576,0.734409
1799.238610,0.750034
1799.988644,0.750034
1800.676176,0.687531
1801.551216,0.875040
1802.301250,0.750034
1803.035659,0.734409
1803.957576,0.921917
1807.535865,0.750034
1808.301525,0.765660
1808.973431,0.671906
1809.676588,0.703157
1810.395371,0.718783
1811.082902,0.687531
1811.707931,0.625029
1812.364211,0.656280
1813.020491,0.656280
1813.754900,0.734409
1814.489308,0.734409
1815.161214,0.671906
